id,language,scoring,mode,predicted_index,answer_index,correct,confidence,entropy,margin,n_choices,domain,verbalized_confidence
ewe-ewe-164,ewe,mc1,mc1,1,1,True,0.9920672178268433,0.050268664956092834,0.9857410192489624,4,high_school_geography,
ewe-ewe-165,ewe,mc1,mc1,2,2,True,0.9862633943557739,0.08289238810539246,0.9769152402877808,4,high_school_geography,
ewe-ewe-166,ewe,mc1,mc1,3,3,True,0.9940185546875,0.03951536491513252,0.9890640377998352,4,high_school_geography,
ewe-ewe-167,ewe,mc1,mc1,2,1,False,0.7126693725585938,0.7970098257064819,0.5258402824401855,4,high_school_geography,
ewe-ewe-168,ewe,mc1,mc1,2,2,True,0.7317186594009399,0.7604219913482666,0.5666794776916504,4,high_school_geography,
ewe-ewe-169,ewe,mc1,mc1,1,2,False,0.8741222620010376,0.48259902000427246,0.7949597835540771,4,high_school_geography,
ewe-ewe-170,ewe,mc1,mc1,3,1,False,0.7015263438224792,0.6976161003112793,0.4272800385951996,4,high_school_geography,
ewe-ewe-171,ewe,mc1,mc1,2,0,False,0.5147155523300171,1.2049038410186768,0.28854018449783325,4,high_school_geography,
ewe-ewe-172,ewe,mc1,mc1,2,3,False,0.9594687223434448,0.18803177773952484,0.9253506660461426,4,high_school_geography,
ewe-ewe-173,ewe,mc1,mc1,0,2,False,0.6335892677307129,0.8460469245910645,0.3327513337135315,4,high_school_geography,
ewe-ewe-174,ewe,mc1,mc1,2,2,True,0.8437566161155701,0.4347085654735565,0.6876773238182068,4,high_school_geography,
ewe-ewe-175,ewe,mc1,mc1,1,1,True,0.4753241539001465,0.949542760848999,0.02503526210784912,4,high_school_geography,
ewe-ewe-176,ewe,mc1,mc1,3,3,True,0.8102681636810303,0.5661965608596802,0.6443259716033936,4,high_school_geography,
ewe-ewe-177,ewe,mc1,mc1,3,3,True,0.8882264494895935,0.369087815284729,0.7809385061264038,4,high_school_geography,
ewe-ewe-178,ewe,mc1,mc1,1,0,False,0.5197765231132507,0.8816440105438232,0.09242302179336548,4,high_school_geography,
ewe-ewe-179,ewe,mc1,mc1,2,3,False,0.6133334636688232,0.887638509273529,0.29180800914764404,4,high_school_geography,
ewe-ewe-180,ewe,mc1,mc1,0,0,True,0.9145508408546448,0.31223243474960327,0.8344172835350037,4,high_school_geography,
ewe-ewe-181,ewe,mc1,mc1,3,1,False,0.6515124440193176,0.7174427509307861,0.32057157158851624,4,high_school_geography,
ewe-ewe-182,ewe,mc1,mc1,1,1,True,0.5825154185295105,0.8941935300827026,0.22556114196777344,4,high_school_geography,
ewe-ewe-183,ewe,mc1,mc1,1,2,False,0.968539834022522,0.14984719455242157,0.9401522278785706,4,high_school_geography,
ewe-ewe-184,ewe,mc1,mc1,2,3,False,0.5685783624649048,0.9162182211875916,0.21383601427078247,4,high_school_geography,
ewe-ewe-185,ewe,mc1,mc1,1,2,False,0.829612135887146,0.5915290117263794,0.7432016730308533,4,high_school_geography,
ewe-ewe-186,ewe,mc1,mc1,2,1,False,0.9838131666183472,0.09561313688755035,0.9722994565963745,4,high_school_geography,
ewe-ewe-187,ewe,mc1,mc1,2,3,False,0.7345337271690369,0.8233082294464111,0.5905629396438599,4,high_school_geography,
ewe-ewe-188,ewe,mc1,mc1,1,2,False,0.729983389377594,0.6327197551727295,0.47204703092575073,4,high_school_geography,
ewe-ewe-189,ewe,mc1,mc1,2,2,True,0.4803527593612671,1.0949790477752686,0.1081298291683197,4,high_school_geography,
ewe-ewe-190,ewe,mc1,mc1,0,2,False,0.9223310351371765,0.3488009572029114,0.8831195831298828,4,high_school_geography,
ewe-ewe-191,ewe,mc1,mc1,2,3,False,0.9716867804527283,0.130286306142807,0.9435969591140747,4,high_school_geography,
ewe-ewe-192,ewe,mc1,mc1,1,2,False,0.8628422021865845,0.47321492433547974,0.746757984161377,4,high_school_geography,
ewe-ewe-193,ewe,mc1,mc1,1,2,False,0.9996023774147034,0.003692119149491191,0.9992651343345642,4,high_school_geography,
ewe-ewe-194,ewe,mc1,mc1,2,3,False,0.9142255187034607,0.3192253112792969,0.8358866572380066,4,high_school_geography,
ewe-ewe-195,ewe,mc1,mc1,0,3,False,0.8041867613792419,0.6098254323005676,0.6484185457229614,4,high_school_geography,
ewe-ewe-196,ewe,mc1,mc1,1,3,False,0.42786917090415955,1.0509899854660034,0.036652445793151855,4,high_school_geography,
ewe-ewe-197,ewe,mc1,mc1,1,3,False,0.6705955266952515,0.8774511218070984,0.42538362741470337,4,high_school_geography,
ewe-ewe-198,ewe,mc1,mc1,0,1,False,0.6508604884147644,0.7850432991981506,0.34679728746414185,4,high_school_geography,
ewe-ewe-199,ewe,mc1,mc1,2,2,True,0.9909308552742004,0.05770990997552872,0.9849806427955627,4,high_school_geography,
ewe-ewe-200,ewe,mc1,mc1,0,1,False,0.44652748107910156,1.1597896814346313,0.07363152503967285,4,international_law,
ewe-ewe-201,ewe,mc1,mc1,3,2,False,0.37104496359825134,1.2671129703521729,0.008722782135009766,4,international_law,
ewe-ewe-202,ewe,mc1,mc1,0,0,True,0.9193993806838989,0.35986655950546265,0.8740897178649902,4,international_law,
ewe-ewe-203,ewe,mc1,mc1,2,2,True,0.629112958908081,0.9672925472259521,0.42066073417663574,4,international_law,
ewe-ewe-204,ewe,mc1,mc1,1,1,True,0.9167176485061646,0.3713111877441406,0.8728959560394287,4,international_law,
ewe-ewe-205,ewe,mc1,mc1,1,2,False,0.8635101914405823,0.47411495447158813,0.7507205605506897,4,international_law,
ewe-ewe-206,ewe,mc1,mc1,2,2,True,0.9176133275032043,0.3445231318473816,0.8555647134780884,4,international_law,
ewe-ewe-207,ewe,mc1,mc1,3,1,False,0.5958904027938843,0.874514102935791,0.24843323230743408,4,international_law,
ewe-ewe-208,ewe,mc1,mc1,3,0,False,0.5455719232559204,1.028764009475708,0.2473737597465515,4,international_law,
ewe-ewe-209,ewe,mc1,mc1,2,2,True,0.8043855428695679,0.5195533037185669,0.613980770111084,4,international_law,
ewe-ewe-210,ewe,mc1,mc1,2,1,False,0.46732568740844727,1.2743330001831055,0.26916900277137756,4,international_law,
ewe-ewe-211,ewe,mc1,mc1,3,2,False,0.5805985331535339,1.0310389995574951,0.3386285901069641,4,international_law,
ewe-ewe-212,ewe,mc1,mc1,2,1,False,0.6301468014717102,1.0107206106185913,0.4172322750091553,4,international_law,
ewe-ewe-213,ewe,mc1,mc1,0,2,False,0.44549137353897095,1.0065107345581055,0.0,4,international_law,
ewe-ewe-214,ewe,mc1,mc1,3,0,False,0.9472926259040833,0.24747228622436523,0.9124579429626465,4,international_law,
ewe-ewe-215,ewe,mc1,mc1,0,1,False,0.39437538385391235,1.1735990047454834,0.05491667985916138,4,international_law,
ewe-ewe-216,ewe,mc1,mc1,1,0,False,0.4713401794433594,1.0575592517852783,0.07266753911972046,4,international_law,
ewe-ewe-217,ewe,mc1,mc1,3,2,False,0.5493736267089844,1.1580721139907837,0.3259471654891968,4,international_law,
ewe-ewe-218,ewe,mc1,mc1,3,3,True,0.6486871242523193,1.0278871059417725,0.5145429372787476,4,international_law,
ewe-ewe-219,ewe,mc1,mc1,0,2,False,0.48227909207344055,1.1646339893341064,0.1546933352947235,4,international_law,
ewe-ewe-220,ewe,mc1,mc1,1,2,False,0.5511400103569031,0.880103588104248,0.1547078788280487,4,international_law,
ewe-ewe-221,ewe,mc1,mc1,1,2,False,0.39550355076789856,1.240753173828125,0.08958113193511963,4,international_law,
ewe-ewe-222,ewe,mc1,mc1,3,1,False,0.5396167039871216,1.123948097229004,0.26979997754096985,4,international_law,
ewe-ewe-223,ewe,mc1,mc1,2,2,True,0.5211102962493896,1.1583415269851685,0.2749197781085968,4,international_law,
ewe-ewe-224,ewe,mc1,mc1,3,0,False,0.41644486784935,1.2456750869750977,0.08315521478652954,4,international_law,
ewe-ewe-225,ewe,mc1,mc1,0,2,False,0.5967928171157837,1.0808826684951782,0.37938833236694336,4,international_law,
ewe-ewe-226,ewe,mc1,mc1,2,2,True,0.6460186243057251,0.9976767301559448,0.44497010111808777,4,international_law,
ewe-ewe-227,ewe,mc1,mc1,2,0,False,0.5137494802474976,1.21480131149292,0.31744813919067383,4,international_law,
ewe-ewe-228,ewe,mc1,mc1,0,1,False,0.4172496497631073,1.1844532489776611,0.09665796160697937,4,international_law,
ewe-ewe-229,ewe,mc1,mc1,0,2,False,0.4948641359806061,1.1677682399749756,0.18700674176216125,4,international_law,
ewe-ewe-230,ewe,mc1,mc1,2,2,True,0.3735097348690033,1.2202244997024536,0.07725539803504944,4,international_law,
ewe-ewe-231,ewe,mc1,mc1,1,0,False,0.5412821769714355,1.1440203189849854,0.2843041718006134,4,international_law,
ewe-ewe-232,ewe,mc1,mc1,3,0,False,0.3328195810317993,1.3589305877685547,0.07742321491241455,4,international_law,
ewe-ewe-233,ewe,mc1,mc1,1,3,False,0.8097105026245117,0.660736083984375,0.7017272710800171,4,international_law,
ewe-ewe-234,ewe,mc1,mc1,3,2,False,0.43558090925216675,1.1221976280212402,0.12194576859474182,4,international_law,
ewe-ewe-235,ewe,mc1,mc1,3,0,False,0.7042109966278076,0.8817415237426758,0.5317432880401611,4,international_law,
ewe-ewe-236,ewe,mc1,mc1,0,0,True,0.9840703010559082,0.0936860740184784,0.9730610847473145,4,international_law,
ewe-ewe-237,ewe,mc1,mc1,1,3,False,0.7465120553970337,0.7113105058670044,0.5382401943206787,4,international_law,
ewe-ewe-238,ewe,mc1,mc1,2,2,True,0.9488868117332458,0.23833516240119934,0.9129903316497803,4,international_law,
ewe-ewe-239,ewe,mc1,mc1,3,2,False,0.6333497166633606,1.059706211090088,0.5053436756134033,4,international_law,
ewe-ewe-240,ewe,mc1,mc1,3,2,False,0.634587824344635,0.9479787349700928,0.3844130039215088,4,international_law,
ewe-ewe-241,ewe,mc1,mc1,1,1,True,0.5251572132110596,1.1927413940429688,0.3121786117553711,4,international_law,
ewe-ewe-242,ewe,mc1,mc1,0,1,False,0.8149386048316956,0.6460373401641846,0.699125349521637,4,international_law,
ewe-ewe-243,ewe,mc1,mc1,0,3,False,0.5084777474403381,0.9009932279586792,0.07111042737960815,4,international_law,
ewe-ewe-244,ewe,mc1,mc1,1,2,False,0.5950436592102051,1.0613847970962524,0.36622822284698486,4,international_law,
ewe-ewe-245,ewe,mc1,mc1,2,3,False,0.8178502321243286,0.65781170129776,0.7195680141448975,4,international_law,
ewe-ewe-246,ewe,mc1,mc1,1,3,False,0.37919431924819946,1.2109410762786865,0.00023570656776428223,4,international_law,
ewe-ewe-247,ewe,mc1,mc1,3,0,False,0.39315247535705566,1.280430793762207,0.07009810209274292,4,international_law,
ewe-ewe-248,ewe,mc1,mc1,3,0,False,0.8797436356544495,0.49753206968307495,0.8314425945281982,4,international_law,
ewe-ewe-249,ewe,mc1,mc1,1,3,False,0.7545382976531982,0.7627341151237488,0.5999492406845093,4,international_law,
ewe-ewe-250,ewe,mc1,mc1,1,1,True,0.740972638130188,0.7852799296379089,0.5823603868484497,4,international_law,
ewe-ewe-251,ewe,mc1,mc1,0,0,True,0.6183542013168335,0.9876722097396851,0.36222198605537415,4,international_law,
ewe-ewe-252,ewe,mc1,mc1,1,2,False,0.9099157452583313,0.3960486054420471,0.8704685568809509,4,international_law,
ewe-ewe-253,ewe,mc1,mc1,1,0,False,0.4862077832221985,1.2248153686523438,0.27383196353912354,4,international_law,
ewe-ewe-254,ewe,mc1,mc1,2,2,True,0.4740220010280609,1.1695085763931274,0.1400749385356903,4,international_law,
ewe-ewe-255,ewe,mc1,mc1,2,2,True,0.552898645401001,0.9109976291656494,0.1700115203857422,4,international_law,
ewe-ewe-256,ewe,mc1,mc1,0,1,False,0.7226670980453491,0.8077511787414551,0.5250504016876221,4,international_law,
ewe-ewe-257,ewe,mc1,mc1,0,1,False,0.6318032145500183,0.9300860166549683,0.360938161611557,4,international_law,
ewe-ewe-258,ewe,mc1,mc1,1,0,False,0.4295492470264435,1.1964489221572876,0.08608612418174744,4,international_law,
ewe-ewe-259,ewe,mc1,mc1,2,3,False,0.8992867469787598,0.3952740728855133,0.8287557363510132,4,international_law,
ewe-ewe-260,ewe,mc1,mc1,3,0,False,0.6466014385223389,0.8511292934417725,0.3554786741733551,4,international_law,
ewe-ewe-261,ewe,mc1,mc1,2,2,True,0.6254982948303223,1.0647156238555908,0.4634060263633728,4,international_law,
ewe-ewe-262,ewe,mc1,mc1,2,2,True,0.6258136630058289,0.6776065826416016,0.254078209400177,4,international_law,
ewe-ewe-263,ewe,mc1,mc1,3,2,False,0.9797229170799255,0.11427310854196548,0.9671409726142883,4,international_law,
ewe-ewe-264,ewe,mc1,mc1,0,3,False,0.9542958736419678,0.21836410462856293,0.9197983741760254,4,international_law,
ewe-ewe-265,ewe,mc1,mc1,3,1,False,0.7434463500976562,0.6755985021591187,0.5170716643333435,4,international_law,
ewe-ewe-266,ewe,mc1,mc1,2,1,False,0.44712966680526733,1.2489312887191772,0.16830012202262878,4,international_law,
ewe-ewe-267,ewe,mc1,mc1,0,0,True,0.7688111662864685,0.7854324579238892,0.6617515087127686,4,international_law,
ewe-ewe-268,ewe,mc1,mc1,0,2,False,0.5209933519363403,1.0030325651168823,0.14273139834403992,4,international_law,
ewe-ewe-269,ewe,mc1,mc1,1,3,False,0.5130841135978699,1.2167060375213623,0.3034631311893463,4,international_law,
ewe-ewe-270,ewe,mc1,mc1,0,1,False,0.4953192472457886,1.228147029876709,0.2645757794380188,4,international_law,
ewe-ewe-271,ewe,mc1,mc1,3,0,False,0.37799105048179626,1.1717616319656372,0.0029172301292419434,4,international_law,
ewe-ewe-272,ewe,mc1,mc1,0,2,False,0.43281057476997375,1.0934603214263916,0.05360156297683716,4,international_law,
ewe-ewe-273,ewe,mc1,mc1,0,0,True,0.5843364596366882,1.042822241783142,0.3202705383300781,4,international_law,
ewe-ewe-274,ewe,mc1,mc1,3,1,False,0.3699765205383301,1.3506145477294922,0.14902690052986145,4,international_law,
ewe-ewe-275,ewe,mc1,mc1,1,2,False,0.49434614181518555,1.0867201089859009,0.2142464518547058,4,international_law,
ewe-ewe-276,ewe,mc1,mc1,3,2,False,0.4817521274089813,1.1387169361114502,0.15571051836013794,4,international_law,
ewe-ewe-277,ewe,mc1,mc1,2,3,False,0.570825457572937,1.0029957294464111,0.2955893278121948,4,international_law,
ewe-ewe-278,ewe,mc1,mc1,0,1,False,0.5765897631645203,0.9921911954879761,0.25880885124206543,4,international_law,
ewe-ewe-279,ewe,mc1,mc1,2,1,False,0.7040187120437622,0.8918859362602234,0.542183518409729,4,international_law,
ewe-ewe-280,ewe,mc1,mc1,3,1,False,0.6420629620552063,0.9123135805130005,0.44993630051612854,4,international_law,
ewe-ewe-281,ewe,mc1,mc1,2,2,True,0.6600567102432251,0.9787079691886902,0.4718838632106781,4,international_law,
ewe-ewe-282,ewe,mc1,mc1,3,2,False,0.736198902130127,0.801733672618866,0.579387903213501,4,international_law,
ewe-ewe-283,ewe,mc1,mc1,0,0,True,0.5268290042877197,1.1269502639770508,0.2442196011543274,4,international_law,
ewe-ewe-284,ewe,mc1,mc1,1,2,False,0.41291919350624084,1.2689628601074219,0.09454303979873657,4,international_law,
ewe-ewe-285,ewe,mc1,mc1,0,1,False,0.5679954886436462,1.0841457843780518,0.36642658710479736,4,international_law,
ewe-ewe-286,ewe,mc1,mc1,3,0,False,0.38129186630249023,1.2114189863204956,0.061265379190444946,4,international_law,
ewe-ewe-287,ewe,mc1,mc1,0,1,False,0.7519974708557129,0.8285989165306091,0.6514264941215515,4,international_law,
ewe-ewe-288,ewe,mc1,mc1,0,3,False,0.6099730134010315,0.9107499122619629,0.29997459053993225,4,international_law,
ewe-ewe-289,ewe,mc1,mc1,0,3,False,0.5179287791252136,1.1763883829116821,0.26496824622154236,4,international_law,
ewe-ewe-290,ewe,mc1,mc1,1,0,False,0.5217912197113037,1.1850847005844116,0.2922877073287964,4,international_law,
ewe-ewe-291,ewe,mc1,mc1,0,0,True,0.6391068696975708,0.8934406042098999,0.35933083295822144,4,international_law,
ewe-ewe-292,ewe,mc1,mc1,3,2,False,0.9080755114555359,0.40706220269203186,0.8713719248771667,4,international_law,
ewe-ewe-293,ewe,mc1,mc1,1,2,False,0.3835591673851013,1.2297041416168213,0.09334656596183777,4,international_law,
ewe-ewe-294,ewe,mc1,mc1,0,2,False,0.3248644769191742,1.2072595357894897,0.0,4,international_law,
ewe-ewe-295,ewe,mc1,mc1,1,2,False,0.44772252440452576,1.2641600370407104,0.20720455050468445,4,international_law,
ewe-ewe-296,ewe,mc1,mc1,2,0,False,0.5553172826766968,0.9119630455970764,0.18919581174850464,4,international_law,
ewe-ewe-297,ewe,mc1,mc1,2,2,True,0.5075435042381287,1.1388431787490845,0.2419818937778473,4,international_law,
ewe-ewe-298,ewe,mc1,mc1,1,2,False,0.6685223579406738,0.8073209524154663,0.40159231424331665,4,international_law,
ewe-ewe-299,ewe,mc1,mc1,1,1,True,0.29101213812828064,1.3505659103393555,0.006150752305984497,4,international_law,
ewe-ewe-300,ewe,mc1,mc1,0,2,False,0.7066742777824402,0.9167203307151794,0.5835938453674316,4,global_facts,
ewe-ewe-301,ewe,mc1,mc1,3,1,False,0.4465414583683014,1.2364275455474854,0.2050178050994873,4,global_facts,
ewe-ewe-302,ewe,mc1,mc1,0,2,False,0.40227100253105164,1.3287527561187744,0.1840635985136032,4,global_facts,
ewe-ewe-303,ewe,mc1,mc1,3,0,False,0.5391733050346375,1.0440235137939453,0.23138275742530823,4,global_facts,
ewe-ewe-304,ewe,mc1,mc1,1,2,False,0.46215954422950745,1.0784019231796265,0.15853473544120789,4,global_facts,
ewe-ewe-305,ewe,mc1,mc1,2,0,False,0.9343697428703308,0.30518075823783875,0.8968091607093811,4,global_facts,
ewe-ewe-306,ewe,mc1,mc1,0,2,False,0.7114981412887573,0.8719844818115234,0.5358929634094238,4,global_facts,
ewe-ewe-307,ewe,mc1,mc1,0,2,False,0.4590802490711212,1.2644301652908325,0.21593204140663147,4,global_facts,
ewe-ewe-308,ewe,mc1,mc1,1,2,False,0.2955092191696167,1.3693554401397705,0.001865774393081665,4,global_facts,
ewe-ewe-309,ewe,mc1,mc1,0,1,False,0.6149411201477051,1.023719310760498,0.4084136486053467,4,global_facts,
ewe-ewe-310,ewe,mc1,mc1,0,3,False,0.3606155514717102,1.3544731140136719,0.13048668205738068,4,global_facts,
ewe-ewe-311,ewe,mc1,mc1,1,1,True,0.4240250587463379,1.296267032623291,0.1626690924167633,4,global_facts,
ewe-ewe-312,ewe,mc1,mc1,0,2,False,0.5320941209793091,1.101340889930725,0.2292051613330841,4,global_facts,
ewe-ewe-313,ewe,mc1,mc1,0,0,True,0.7128539085388184,0.8601476550102234,0.5320351719856262,4,global_facts,
ewe-ewe-314,ewe,mc1,mc1,1,1,True,0.3760266900062561,1.2720115184783936,0.02343088388442993,4,global_facts,
ewe-ewe-315,ewe,mc1,mc1,1,1,True,0.3851962685585022,1.2296086549758911,0.07960483431816101,4,global_facts,
ewe-ewe-316,ewe,mc1,mc1,0,0,True,0.48064109683036804,1.1088144779205322,0.11240062117576599,4,global_facts,
ewe-ewe-317,ewe,mc1,mc1,2,2,True,0.43390944600105286,1.2819361686706543,0.2031630128622055,4,global_facts,
ewe-ewe-318,ewe,mc1,mc1,0,2,False,0.43523070216178894,1.2822154760360718,0.18133333325386047,4,global_facts,
ewe-ewe-319,ewe,mc1,mc1,3,1,False,0.5735602974891663,1.1216089725494385,0.3745908737182617,4,global_facts,
ewe-ewe-320,ewe,mc1,mc1,2,0,False,0.35536786913871765,1.3017206192016602,0.05468320846557617,4,global_facts,
ewe-ewe-321,ewe,mc1,mc1,0,0,True,0.45743677020072937,1.2855738401412964,0.27494069933891296,4,global_facts,
ewe-ewe-322,ewe,mc1,mc1,0,3,False,0.4987061321735382,1.1975749731063843,0.2277514636516571,4,global_facts,
ewe-ewe-323,ewe,mc1,mc1,1,1,True,0.4570949673652649,1.1781989336013794,0.16673055291175842,4,global_facts,
ewe-ewe-324,ewe,mc1,mc1,3,3,True,0.8653866052627563,0.47385627031326294,0.754481852054596,4,global_facts,
ewe-ewe-325,ewe,mc1,mc1,3,3,True,0.35218289494514465,1.3464992046356201,0.07459494471549988,4,global_facts,
ewe-ewe-326,ewe,mc1,mc1,3,3,True,0.598160982131958,0.9008947610855103,0.26386237144470215,4,global_facts,
ewe-ewe-327,ewe,mc1,mc1,0,2,False,0.6485751867294312,1.021237850189209,0.4970991611480713,4,global_facts,
ewe-ewe-328,ewe,mc1,mc1,0,3,False,0.5817751288414001,1.036516785621643,0.312369167804718,4,global_facts,
ewe-ewe-329,ewe,mc1,mc1,2,2,True,0.3700752556324005,1.287812352180481,0.056058019399642944,4,global_facts,
ewe-ewe-330,ewe,mc1,mc1,2,2,True,0.5187029838562012,1.1874337196350098,0.31630420684814453,4,global_facts,
ewe-ewe-331,ewe,mc1,mc1,0,0,True,0.35444509983062744,1.3522944450378418,0.09787744283676147,4,global_facts,
ewe-ewe-332,ewe,mc1,mc1,3,1,False,0.44591450691223145,1.2762398719787598,0.21717925369739532,4,global_facts,
ewe-ewe-333,ewe,mc1,mc1,2,2,True,0.6128780245780945,1.0551249980926514,0.4015064835548401,4,global_facts,
ewe-ewe-334,ewe,mc1,mc1,0,3,False,0.8451068997383118,0.5999937653541565,0.784008264541626,4,global_facts,
ewe-ewe-335,ewe,mc1,mc1,0,3,False,0.36338871717453003,1.3495614528656006,0.11542263627052307,4,global_facts,
ewe-ewe-336,ewe,mc1,mc1,0,3,False,0.6385006904602051,0.8851053714752197,0.39805084466934204,4,global_facts,
ewe-ewe-337,ewe,mc1,mc1,0,1,False,0.7233189344406128,0.8616172075271606,0.5665783882141113,4,global_facts,
ewe-ewe-338,ewe,mc1,mc1,2,3,False,0.5189225673675537,1.1305397748947144,0.21661823987960815,4,global_facts,
ewe-ewe-339,ewe,mc1,mc1,1,2,False,0.3930612802505493,1.2803657054901123,0.06357747316360474,4,global_facts,
ewe-ewe-340,ewe,mc1,mc1,0,1,False,0.4066894054412842,1.315467357635498,0.15567627549171448,4,global_facts,
ewe-ewe-341,ewe,mc1,mc1,2,0,False,0.5374547243118286,1.1558250188827515,0.3043104410171509,4,global_facts,
ewe-ewe-342,ewe,mc1,mc1,1,2,False,0.6001108884811401,0.7361496686935425,0.21265017986297607,4,global_facts,
ewe-ewe-343,ewe,mc1,mc1,1,0,False,0.4223923087120056,1.1689939498901367,0.038140684366226196,4,global_facts,
ewe-ewe-344,ewe,mc1,mc1,2,2,True,0.9884591698646545,0.06867359578609467,0.9791370034217834,4,global_facts,
ewe-ewe-345,ewe,mc1,mc1,3,2,False,0.4455418288707733,1.2495008707046509,0.15413838624954224,4,global_facts,
ewe-ewe-346,ewe,mc1,mc1,3,0,False,0.3346961438655853,1.3539230823516846,0.05445462465286255,4,global_facts,
ewe-ewe-347,ewe,mc1,mc1,0,1,False,0.35534316301345825,1.3095085620880127,0.01853075623512268,4,global_facts,
ewe-ewe-348,ewe,mc1,mc1,1,2,False,0.4215936064720154,1.175089955329895,0.06684610247612,4,global_facts,
ewe-ewe-349,ewe,mc1,mc1,3,1,False,0.35434064269065857,1.2959673404693604,0.05200153589248657,4,global_facts,
ewe-ewe-350,ewe,mc1,mc1,3,1,False,0.43426114320755005,1.2110509872436523,0.1625826060771942,4,global_facts,
ewe-ewe-351,ewe,mc1,mc1,2,1,False,0.6185460090637207,1.0010038614273071,0.3999580442905426,4,global_facts,
ewe-ewe-352,ewe,mc1,mc1,0,1,False,0.9815126657485962,0.11150416731834412,0.9725576043128967,4,global_facts,
ewe-ewe-353,ewe,mc1,mc1,1,3,False,0.43225523829460144,1.2941014766693115,0.18480435013771057,4,global_facts,
ewe-ewe-354,ewe,mc1,mc1,0,0,True,0.5303894877433777,1.1617541313171387,0.2776603698730469,4,global_facts,
ewe-ewe-355,ewe,mc1,mc1,2,1,False,0.3594765365123749,1.3548002243041992,0.13258112967014313,4,global_facts,
ewe-ewe-356,ewe,mc1,mc1,0,3,False,0.40049299597740173,1.3099451065063477,0.13095375895500183,4,global_facts,
ewe-ewe-357,ewe,mc1,mc1,2,3,False,0.3377690613269806,1.3645367622375488,0.09233710169792175,4,global_facts,
ewe-ewe-358,ewe,mc1,mc1,1,2,False,0.7480783462524414,0.6571745276451111,0.5191850662231445,4,global_facts,
ewe-ewe-359,ewe,mc1,mc1,0,1,False,0.6693906784057617,0.9849916696548462,0.5248259902000427,4,global_facts,
ewe-ewe-360,ewe,mc1,mc1,3,2,False,0.7413758039474487,0.759517252445221,0.5925757884979248,4,global_facts,
ewe-ewe-361,ewe,mc1,mc1,2,0,False,0.7942771315574646,0.6375503540039062,0.6299381852149963,4,global_facts,
ewe-ewe-362,ewe,mc1,mc1,0,1,False,0.7397792935371399,0.8254914879798889,0.6165933609008789,4,global_facts,
ewe-ewe-363,ewe,mc1,mc1,3,2,False,0.4542357623577118,1.2545464038848877,0.19917196035385132,4,global_facts,
ewe-ewe-364,ewe,mc1,mc1,1,1,True,0.42681771516799927,1.1553685665130615,0.08617287874221802,4,global_facts,
ewe-ewe-365,ewe,mc1,mc1,3,2,False,0.45122331380844116,1.0786466598510742,0.16331955790519714,4,global_facts,
ewe-ewe-366,ewe,mc1,mc1,0,0,True,0.5169514417648315,1.184324026107788,0.30392420291900635,4,global_facts,
ewe-ewe-367,ewe,mc1,mc1,1,1,True,0.687969982624054,0.6532557010650635,0.3826851546764374,4,global_facts,
ewe-ewe-368,ewe,mc1,mc1,3,2,False,0.45046761631965637,1.2662081718444824,0.2176496833562851,4,global_facts,
ewe-ewe-369,ewe,mc1,mc1,1,1,True,0.7372391223907471,0.8447538614273071,0.602759838104248,4,global_facts,
ewe-ewe-370,ewe,mc1,mc1,0,1,False,0.5484561324119568,1.0415878295898438,0.22229421138763428,4,global_facts,
ewe-ewe-371,ewe,mc1,mc1,0,0,True,0.48344215750694275,1.1742736101150513,0.24783958494663239,4,global_facts,
ewe-ewe-372,ewe,mc1,mc1,0,1,False,0.3057343065738678,1.372774362564087,0.0323123037815094,4,global_facts,
ewe-ewe-373,ewe,mc1,mc1,1,2,False,0.6057273149490356,0.9565449953079224,0.33851414918899536,4,global_facts,
ewe-ewe-374,ewe,mc1,mc1,0,2,False,0.41299837827682495,1.3115757703781128,0.16266697645187378,4,global_facts,
ewe-ewe-375,ewe,mc1,mc1,0,1,False,0.37051311135292053,1.3422489166259766,0.12819045782089233,4,global_facts,
ewe-ewe-376,ewe,mc1,mc1,0,2,False,0.5544305443763733,1.07512629032135,0.2724152207374573,4,global_facts,
ewe-ewe-377,ewe,mc1,mc1,3,0,False,0.9999719858169556,0.00033851483021862805,0.999952495098114,4,global_facts,
ewe-ewe-378,ewe,mc1,mc1,3,2,False,0.9646619558334351,0.17567703127861023,0.9381309747695923,4,global_facts,
ewe-ewe-379,ewe,mc1,mc1,0,1,False,0.4161251187324524,1.3107582330703735,0.1705678552389145,4,global_facts,
ewe-ewe-380,ewe,mc1,mc1,2,2,True,0.3142818808555603,1.362369179725647,0.023035407066345215,4,global_facts,
ewe-ewe-381,ewe,mc1,mc1,2,2,True,0.7882528901100159,0.6223416328430176,0.6157263517379761,4,global_facts,
ewe-ewe-382,ewe,mc1,mc1,3,0,False,0.5275236368179321,0.9100404381752014,0.11614188551902771,4,global_facts,
ewe-ewe-383,ewe,mc1,mc1,1,1,True,0.5432720184326172,1.175386905670166,0.3581872284412384,4,global_facts,
ewe-ewe-384,ewe,mc1,mc1,0,0,True,0.766103208065033,0.7337497472763062,0.6098395586013794,4,global_facts,
ewe-ewe-385,ewe,mc1,mc1,0,1,False,0.5083129405975342,0.7864266633987427,0.03587624430656433,4,global_facts,
